Distance_(pixels),Gray_Value
2129,86.231
2130,87.147
2131,87.455
2132,87.330
2133,86.606
2134,84.881
2135,82.981
2136,81.615
2137,82.080
2138,84.077
2139,85.131
2140,86.058
2141,86.330
2142,85.686
2143,85.186
2144,84.772
2145,84.686
2146,84.663
2147,83.519
2148,81.917
2149,82.474
2150,83.420
2151,84.343
2152,85.429
2153,86.006
2154,86.667
2155,86.006
2156,84.837
2157,83.724
2158,82.766
2159,82.413
2160,82.756
2161,83.497
2162,84.247
2163,84.375
2164,83.804
2165,85.263
2166,87.099
2167,86.747
2168,86.397
2169,85.407
2170,84.875
2171,84.734
2172,84.939
2173,85.558
2174,85.660
2175,85.542
2176,85.131
2177,84.423
2178,84.080
2179,83.676
2180,83.503
2181,83.333
2182,83.385
2183,83.776
2184,84.843
2185,84.468
2186,83.990
2187,83.054
2188,82.224
2189,82.327
2190,82.929
2191,82.628
2192,82.782
2193,83.106
2194,83.609
2195,83.817
2196,83.513
2197,82.958
2198,82.051
2199,81.619
2200,81.853
2201,80.212
2202,78.596
2203,78.026
2204,77.718
2205,76.946
2206,76.497
2207,76.154
2208,76.436
2209,76.817
2210,77.513
2211,77.718
2212,77.926
2213,77.785
2214,77.199
2215,77.010
2216,77.346
2217,78.029
2218,79.343
2219,78.891
2220,77.990
2221,77.853
2222,77.253
2223,76.869
2224,76.686
2225,77.199
2226,77.974
2227,77.958
2228,76.984
2229,76.519
2230,76.391
2231,75.904
2232,75.990
2233,75.631
2234,75.878
2235,75.782
2236,75.564
2237,75.849
2238,75.699
2239,75.455
2240,75.410
2241,74.766
2242,74.295
2243,72.734
2244,71.804
2245,72.019
2246,72.054
2247,72.756
2248,73.561
2249,73.686
2250,73.218
2251,71.939
2252,70.702
2253,69.644
2254,68.580
2255,67.603
2256,66.628
2257,65.753
2258,64.804
2259,63.769
2260,63.006
2261,62.657
2262,62.561
2263,62.484
2264,62.776
2265,62.545
2266,62.478
2267,61.179
2268,59.635
2269,58.096
2270,56.429
2271,55.574
2272,55.833
2273,55.381
2274,55.571
2275,55.010
2276,54.785
2277,54.891
2278,54.740
2279,53.324
2280,51.942
2281,50.782
2282,50.397
2283,50.202
2284,50.260
2285,50.147
2286,49.747
2287,49.798
2288,49.878
2289,49.756
2290,49.442
2291,49.096
2292,48.779
2293,48.426
2294,48.263
2295,47.622
2296,47.074
2297,46.497
2298,46.593
2299,46.304
2300,45.891
2301,45.654
2302,45.192
2303,44.894
2304,45.125
2305,45.218
2306,45.343
2307,44.888
2308,43.929
2309,43.221
2310,42.779
2311,42.304
2312,42.423
2313,42.654
2314,42.756
2315,42.099
2316,41.147
2317,40.375
2318,40.087
2319,39.817
2320,40.032
2321,40.032
2322,40.538
2323,40.699
2324,41.423
2325,42.202
2326,42.622
2327,43.824
2328,44.667
2329,46.071
2330,48.205
2331,49.644
2332,50.907
2333,51.821
2334,51.856
2335,52.128
2336,53.074
2337,54.035
2338,56.128
2339,58.157
2340,60.333
2341,63.038
2342,65.574
2343,67.548
2344,68.811
2345,69.837
2346,70.574
2347,70.045
2348,69.769
2349,70.282
2350,70.846
2351,71.333
2352,71.897
2353,72.163
2354,72.846
2355,72.981
2356,73.465
2357,74.647
2358,75.699
2359,75.965
2360,75.949
2361,75.679
2362,76.038
2363,76.144
2364,76.619
2365,77.625
2366,78.737
2367,78.974
2368,79.433
2369,80.949
2370,82.580
2371,83.667
2372,84.596
2373,85.131
2374,84.785
2375,83.753
2376,82.769
2377,83.468
2378,85.003
2379,85.426
2380,85.205
2381,84.849
2382,84.522
2383,83.256
2384,82.388
2385,82.074
2386,82.952
2387,84.401
2388,86.756
2389,88.147
2390,88.708
2391,88.282
2392,87.747
2393,88.122
2394,89.051
2395,89.394
2396,89.824
2397,91.080
2398,91.638
2399,91.295
2400,91.032
2401,91.218
2402,91.766
2403,91.929
2404,92.612
2405,93.676
2406,94.186
2407,94.343
2408,93.952
2409,93.760
2410,94.372
2411,95.628
2412,97.208
2413,98.683
2414,99.548
2415,100.022
2416,99.897
2417,100.000
2418,100.638
2419,100.728
2420,100.494
2421,99.718
2422,98.196
2423,98.240
2424,99.311
2425,98.619
2426,97.558
2427,96.535
2428,96.452
2429,97.760
2430,99.497
2431,100.087
2432,99.603
2433,98.369
2434,97.359
2435,98.013
2436,99.760
2437,102.423
2438,105.077
2439,105.894
2440,105.494
2441,105.173
2442,105.205
2443,103.939
2444,102.667
2445,102.917
2446,103.721
2447,104.301
2448,104.888
2449,103.314
2450,101.487
2451,102.128
2452,104.054
2453,105.756
2454,106.920
2455,106.186
2456,104.814
2457,102.574
2458,101.587
2459,99.955
2460,99.237
2461,101.763
2462,104.490
2463,107.696
2464,110.035
2465,110.417
2466,109.478
2467,108.128
2468,107.372
2469,107.510
2470,107.391
2471,106.804
2472,105.865
2473,105.433
2474,105.676
2475,104.971
2476,104.644
2477,106.301
2478,108.423
2479,109.500
2480,109.955
2481,111.301
2482,112.724
2483,112.083
2484,110.526
2485,109.728
2486,108.949
2487,107.545
2488,106.593
2489,107.654
2490,110.054
2491,111.054
2492,111.256
2493,112.500
2494,113.394
2495,112.968
2496,112.096
2497,112.077
2498,112.599
2499,112.343
2500,111.542
2501,110.413
2502,108.926
2503,107.234
2504,106.131
2505,106.853
2506,108.795
2507,109.542
2508,110.298
2509,111.827
2510,112.997
2511,113.894
2512,114.859
2513,114.308
2514,113.215
2515,110.301
2516,107.657
2517,106.997
2518,107.587
2519,107.522
2520,107.808
2521,106.760
2522,106.330
2523,106.119
2524,106.022
2525,106.452
2526,106.452
2527,105.260
2528,103.994
2529,102.407
2530,102.901
2531,103.391
2532,104.833
2533,107.997
2534,110.827
2535,112.282
2536,112.744
2537,112.394
2538,111.692
2539,109.051
2540,105.910
2541,104.167
2542,103.083
2543,102.077
2544,101.756
2545,101.516
2546,102.032
2547,102.734
2548,103.183
2549,103.840
2550,104.000
2551,103.462
2552,102.740
2553,103.208
2554,103.865
2555,103.471
2556,102.590
2557,101.375
2558,100.208
2559,99.128
2560,97.660
2561,97.192
2562,97.798
2563,97.362
2564,97.067
2565,97.115
2566,96.776
2567,96.462
2568,96.657
2569,96.683
2570,97.186
2571,96.026
2572,94.744
2573,93.878
2574,93.494
2575,94.670
2576,96.244
2577,96.910
2578,96.843
2579,94.769
2580,92.378
2581,91.606
2582,91.885
2583,91.933
2584,92.413
2585,91.535
2586,89.984
2587,88.442
2588,88.003
2589,86.984
2590,86.526
2591,86.186
2592,85.920
2593,84.875
2594,84.240
2595,83.724
2596,84.131
2597,86.016
2598,88.276
2599,90.663
2600,92.359
2601,93.010
2602,93.429
2603,92.599
2604,91.478
2605,90.641
2606,90.699
2607,90.554
2608,90.824
2609,91.131
2610,92.173
2611,91.679
2612,90.609
2613,90.205
2614,90.583
2615,91.144
2616,91.952
2617,90.202
2618,88.353
2619,87.490
2620,87.744
2621,88.670
2622,89.446
2623,89.574
2624,89.218
2625,87.955
2626,87.119
2627,84.955
2628,82.756
2629,82.064
2630,81.910
2631,82.054
2632,82.385
2633,82.247
2634,82.263
2635,81.792
2636,81.548
2637,81.952
2638,82.756
2639,82.715
2640,82.199
2641,82.016
2642,82.343
2643,81.981
2644,81.676
2645,81.029
2646,80.135
2647,80.513
2648,81.554
2649,81.853
2650,82.003
2651,81.048
2652,79.997
2653,78.926
2654,78.196
2655,77.821
2656,78.554
2657,79.526
2658,80.737
2659,81.442
2660,81.673
2661,81.099
2662,80.266
2663,79.071
2664,78.372
2665,77.740
2666,77.792
2667,78.317
2668,79.522
2669,81.253
2670,82.910
2671,83.654
2672,83.112
2673,82.923
2674,83.051
2675,82.353
2676,81.692
2677,82.218
2678,83.872
2679,85.093
2680,86.763
2681,88.221
2682,90.038
2683,90.526
2684,90.644
2685,90.423
2686,90.442
2687,90.510
2688,90.949
2689,93.468
2690,96.458
2691,98.064
2692,98.926
2693,98.417
2694,96.696
2695,96.054
2696,96.660
2697,96.962
2698,98.397
2699,99.843
2700,101.679
2701,102.426
2702,102.561
2703,103.221
2704,104.237
2705,105.526
2706,107.298
2707,107.667
2708,107.006
2709,107.577
2710,108.205
2711,110.154
2712,112.035
2713,113.904
2714,115.397
2715,115.250
2716,114.071
2717,113.423
2718,113.276
2719,113.548
2720,114.016
2721,114.766
2722,115.446
2723,115.119
2724,114.391
2725,115.365
2726,117.128
2727,118.247
2728,119.151
2729,120.795
2730,123.244
2731,123.952
2732,124.381
2733,125.013
2734,125.314
2735,126.051
2736,126.429
2737,126.157
2738,126.426
2739,126.237
2740,127.035
2741,127.756
2742,128.026
2743,129.266
2744,130.353
2745,131.308
2746,132.186
2747,132.295
2748,132.753
2749,133.215
2750,134.054
2751,134.891
2752,136.519
2753,137.250
2754,137.413
2755,137.609
2756,137.404
2757,139.179
2758,141.433
2759,141.808
2760,141.830
2761,141.692
2762,142.202
2763,142.231
2764,142.699
2765,145.311
2766,148.192
2767,148.487
2768,147.888
2769,147.679
2770,148.298
2771,148.888
2772,149.564
2773,148.266
2774,146.051
2775,145.779
2776,146.587
2777,149.833
2778,154.151
2779,156.538
2780,157.740
2781,156.990
2782,154.965
2783,155.003
2784,155.500
2785,156.356
2786,157.798
2787,159.154
2788,159.429
2789,160.080
2790,160.263
2791,158.561
2792,156.141
2793,156.256
2794,158.542
2795,159.728
2796,160.612
2797,162.413
2798,163.282
2799,162.135
2800,159.958
2801,159.609
2802,161.250
2803,162.067
2804,162.644
2805,163.638
2806,164.109
2807,164.660
2808,165.074
2809,165.397
2810,166.128
2811,166.000
2812,166.026
2813,166.029
2814,165.513
2815,164.593
2816,163.946
2817,163.801
2818,164.929
2819,166.253
2820,167.849
2821,168.907
2822,169.096
2823,168.404
2824,167.510
2825,167.013
2826,167.321
2827,168.311
2828,169.635
2829,170.587
2830,170.712
2831,170.657
2832,170.660
2833,170.260
2834,170.006
2835,169.010
2836,167.660
2837,166.859
2838,166.574
2839,165.859
2840,165.324
2841,166.269
2842,167.965
2843,168.583
2844,168.343
2845,168.317
2846,167.728
2847,166.314
2848,164.285
2849,163.173
2850,163.176
2851,162.994
2852,162.391
2853,162.490
2854,161.997
2855,161.080
2856,160.103
2857,158.837
2858,158.099
2859,158.583
2860,159.904
2861,161.526
2862,162.285
2863,162.324
2864,162.048
2865,163.939
2866,167.090
2867,168.330
2868,168.510
2869,169.115
2870,168.577
2871,168.016
2872,167.080
2873,166.131
2874,166.603
2875,166.740
2876,167.240
2877,167.494
2878,167.487
2879,167.574
2880,167.801
2881,168.949
2882,171.006
2883,172.292
2884,172.865
2885,174.240
2886,174.875
2887,173.433
2888,170.769
2889,168.827
2890,167.792
2891,166.096
2892,164.849
2893,164.849
2894,165.327
2895,166.314
2896,167.375
2897,169.571
2898,172.224
2899,172.881
2900,171.904
2901,172.311
2902,172.744
2903,171.247
2904,168.003
2905,165.532
2906,164.712
2907,164.686
2908,165.067
2909,164.824
2910,163.875
2911,162.619
2912,161.067
2913,161.407
2914,163.362
2915,164.016
2916,164.708
2917,164.048
2918,162.144
2919,159.202
2920,156.343
2921,155.538
2922,156.567
2923,158.112
2924,159.529
2925,160.317
2926,159.304
2927,157.212
2928,154.728
2929,153.840
2930,154.891
2931,155.003
2932,155.228
2933,155.429
2934,155.394
2935,154.843
2936,154.327
2937,154.337
2938,155.343
2939,154.785
2940,153.378
2941,150.753
2942,147.324
2943,144.196
2944,143.362
2945,141.769
2946,140.987
2947,139.798
2948,138.321
2949,137.458
2950,136.785
2951,136.571
2952,137.080
2953,138.244
2954,140.391
2955,139.231
2956,136.051
2957,135.221
2958,135.163
2959,134.388
2960,133.609
2961,133.260
2962,134.151
2963,131.513
2964,127.734
2965,126.673
2966,126.808
2967,128.394
2968,130.490
2969,132.772
2970,134.593
2971,133.949
2972,132.074
2973,129.840
2974,127.978
2975,125.712
2976,123.917
2977,123.516
2978,124.189
2979,125.522
2980,127.474
2981,129.272
2982,130.228
2983,129.087
2984,126.369
2985,125.420
2986,126.397
2987,127.006
2988,127.840
2989,128.583
2990,128.571
2991,128.144
2992,127.365
2993,126.423
2994,126.135
2995,124.391
2996,123.099
2997,124.990
2998,128.317
2999,131.865
3000,135.016
3001,138.583
3002,142.013
3003,143.458
3004,142.955
3005,141.917
3006,140.096
3007,138.279
3008,136.266
3009,138.112
3010,142.580
3011,145.260
3012,147.154
3013,150.500
3014,153.814
3015,154.362
3016,151.907
3017,150.910
3018,150.465
3019,151.381
3020,152.615
3021,155.058
3022,157.151
3023,159.256
3024,160.740
3025,162.865
3026,164.731
3027,164.744
3028,163.587
3029,164.958
3030,166.920
3031,168.599
3032,169.612
3033,171.250
3034,173.821
3035,176.583
3036,178.147
3037,180.580
3038,182.564
3039,183.673
3040,183.423
3041,183.106
3042,183.292
3043,183.458
3044,184.285
3045,185.260
3046,185.750
3047,187.304
3048,188.522
3049,190.391
3050,192.772
3051,193.077
3052,192.689
3053,193.138
3054,194.298
3055,195.304
3056,196.702
3057,199.013
3058,201.526
3059,202.308
3060,202.144
3061,203.019
3062,204.247
3063,203.683
3064,202.167
3065,200.651
3066,200.013
3067,199.503
3068,200.106
3069,201.138
3070,202.218
3071,203.785
3072,205.471
3073,205.978
3074,206.375
3075,206.138
3076,206.128
3077,207.795
3078,210.372
3079,211.702
3080,212.106
3081,211.702
3082,211.308
3083,210.484
3084,210.022
3085,210.577
3086,211.619
3087,211.901
3088,211.689
3089,211.814
3090,212.413
3091,212.696
3092,212.872
3093,213.279
3094,213.564
3095,213.244
3096,212.349
3097,212.224
3098,212.837
3099,212.833
3100,212.340
3101,212.276
3102,212.561
3103,213.038
3104,213.702
3105,214.061
3106,214.327
3107,213.747
3108,212.862
3109,211.635
3110,210.638
3111,209.452
3112,208.936
3113,209.026
3114,209.817
3115,209.010
3116,207.324
3117,207.311
3118,207.859
3119,208.994
3120,210.532
3121,211.859
3122,212.731
3123,213.449
3124,214.093
3125,214.189
3126,214.106
3127,214.045
3128,214.708
3129,215.583
3130,217.215
3131,217.705
3132,217.522
3133,217.696
3134,218.122
3135,218.388
3136,218.571
3137,218.494
3138,218.391
3139,217.926
3140,217.321
3141,217.551
3142,218.051
3143,217.971
3144,218.051
3145,218.567
3146,219.478
3147,219.574
3148,219.330
3149,218.901
3150,218.183
3151,218.141
3152,218.724
3153,220.484
3154,222.763
3155,223.920
3156,223.878
3157,223.705
3158,223.340
3159,222.689
3160,222.487
3161,223.010
3162,224.119
3163,224.157
3164,223.029
3165,222.135
3166,221.673
3167,221.163
3168,220.888
3169,221.965
3170,223.663
3171,223.615
3172,222.324
3173,221.359
3174,220.708
3175,220.067
3176,219.696
3177,221.263
3178,223.388
3179,224.019
3180,223.478
3181,223.471
3182,223.766
3183,222.327
3184,220.750
3185,220.532
3186,221.772
3187,222.673
3188,223.397
3189,223.772
3190,222.984
3191,223.013
3192,223.446
3193,224.455
3194,225.317
3195,225.096
3196,224.327
3197,224.141
3198,224.660
3199,224.343
3200,223.619
3201,223.141
3202,223.090
3203,222.766
3204,222.817
3205,223.362
3206,224.769
3207,225.016
3208,225.131
3209,224.558
3210,224.279
3211,223.532
3212,222.901
3213,223.372
3214,224.721
3215,225.859
3216,226.567
3217,227.083
3218,226.891
3219,226.474
3220,225.936
3221,224.619
3222,223.176
3223,222.394
3224,222.792
3225,223.785
3226,225.369
3227,225.231
3228,223.779
3229,223.590
3230,224.138
3231,224.462
3232,224.910
3233,225.135
3234,225.401
3235,224.689
3236,223.728
3237,223.647
3238,224.183
3239,224.619
3240,225.147
3241,225.522
3242,225.849
3243,225.958
3244,225.824
3245,226.385
3246,227.256
3247,227.337
3248,226.641
3249,225.753
3250,224.535
3251,224.359
3252,225.054
3253,226.067
3254,227.058
3255,227.208
3256,226.122
3257,225.410
3258,224.939
3259,224.394
3260,224.112
3261,224.340
3262,224.753
3263,224.760
3264,224.516
3265,224.462
3266,224.404
3267,224.978
3268,225.583
3269,225.551
3270,225.247
3271,224.894
3272,224.968
3273,225.048
3274,225.272
3275,225.295
3276,225.093
3277,225.196
3278,225.077
3279,224.888
3280,225.090
3281,225.356
3282,226.176
3283,226.923
3284,227.763
3285,229.029
3286,230.154
3287,230.798
3288,230.734
3289,229.596
3290,227.962
3291,226.510
3292,225.667
3293,225.846
3294,226.663
3295,227.641
3296,228.612
3297,228.821
3298,228.756
3299,228.288
3300,227.603
3301,226.731
3302,225.862
3303,225.548
3304,225.625
3305,226.183
3306,227.340
3307,227.442
3308,227.237
3309,226.756
3310,226.324
3311,227.029
3312,228.192
3313,228.074
3314,226.897
3315,225.708
3316,224.933
3317,224.811
3318,225.077
3319,225.612
3320,226.397
3321,226.795
3322,226.881
3323,227.292
3324,227.663
3325,227.936
3326,228.096
3327,227.353
3328,226.462
3329,225.801
3330,225.750
3331,225.766
3332,225.888
3333,226.186
3334,226.244
3335,226.433
3336,226.279
3337,226.433
3338,227.051
3339,227.519
3340,227.667
3341,228.051
3342,228.202
3343,227.673
3344,226.955
3345,226.692
3346,226.686
3347,226.487
3348,226.279
3349,226.295
3350,226.192
3351,226.157
3352,226.311
3353,226.500
3354,226.808
3355,226.673
3356,226.337
3357,226.208
3358,226.122
3359,226.064
3360,226.228
3361,226.420
3362,226.869
3363,226.494
3364,225.910
3365,225.035
3366,224.330
3367,223.660
3368,223.433
3369,222.452
3370,221.304
3371,220.401
3372,219.567
3373,219.766
3374,220.343
3375,220.260
3376,219.538
3377,219.077
3378,218.990
3379,219.381
3380,220.696
3381,222.083
3382,222.859
3383,223.404
3384,223.410
3385,223.183
3386,222.894
3387,222.599
3388,222.256
3389,221.676
3390,220.897
3391,220.356
3392,220.522
3393,220.247
3394,219.849
3395,219.740
3396,220.010
3397,220.747
3398,221.740
3399,222.151
3400,222.045
3401,221.747
3402,221.285
3403,221.157
3404,221.692
3405,221.808
3406,221.471
3407,221.663
3408,222.369
3409,221.897
3410,220.907
3411,219.958
3412,219.253
3413,218.817
3414,218.843
3415,219.077
3416,219.561
3417,220.670
3418,222.176
3419,222.362
3420,221.785
3421,221.413
3422,221.042
3423,220.683
3424,220.625
3425,220.788
3426,221.353
3427,221.561
3428,221.311
3429,221.272
3430,221.353
3431,220.622
3432,219.670
3433,218.676
3434,218.048
3435,217.715
3436,217.804
3437,218.160
3438,218.644
3439,218.314
3440,217.490
3441,216.635
3442,216.356
3443,215.990
3444,216.016
3445,216.247
3446,216.532
3447,216.913
3448,217.391
3449,217.689
3450,217.426
3451,216.939
3452,216.163
3453,215.506
3454,214.644
3455,214.846
3456,215.487
3457,216.016
3458,216.519
3459,217.010
3460,217.272
3461,216.779
3462,215.353
3463,214.192
3464,213.670
3465,214.115
3466,215.163
3467,215.458
3468,214.788
3469,214.304
3470,213.875
3471,213.663
3472,213.984
3473,214.292
3474,214.731
3475,215.163
3476,215.471
3477,215.609
3478,215.651
3479,215.202
3480,214.567
3481,213.087
3482,211.385
3483,210.106
3484,209.753
3485,209.689
3486,210.433
3487,211.147
3488,211.840
3489,212.465
3490,212.776
3491,211.369
3492,208.897
3493,208.474
3494,209.455
3495,210.792
3496,211.849
3497,212.202
3498,211.946
3499,211.391
3500,211.019
3501,210.260
3502,208.891
3503,207.929
3504,207.471
3505,207.458
3506,207.558
3507,207.115
3508,206.375
3509,205.869
3510,206.048
3511,206.340
3512,206.468
3513,206.253
3514,206.301
3515,205.856
3516,205.369
3517,205.603
3518,206.067
3519,206.378
3520,206.715
3521,206.708
3522,206.907
3523,206.317
3524,205.740
3525,204.196
3526,202.846
3527,201.282
3528,200.157
3529,199.853
3530,200.311
3531,200.385
3532,200.647
3533,201.545
3534,202.705
3535,202.933
3536,202.359
3537,201.311
3538,200.314
3539,199.314
3540,198.798
3541,199.298
3542,200.487
3543,200.330
3544,199.407
3545,199.106
3546,199.542
3547,199.106
3548,198.490
3549,198.561
3550,198.936
3551,198.728
3552,197.692
3553,197.301
3554,197.263
3555,197.087
3556,196.872
3557,196.455
3558,195.952
3559,196.202
3560,197.292
3561,198.218
3562,199.417
3563,199.471
3564,198.356
3565,196.840
3566,195.119
3567,193.567
3568,192.814
3569,191.705
3570,190.910
3571,189.798
3572,188.913
3573,188.141
3574,187.494
3575,187.503
3576,187.106
3577,186.824
3578,186.840
3579,186.285
3580,185.064
3581,184.971
3582,185.244
3583,184.013
3584,182.013
3585,180.881
3586,181.317
3587,181.013
3588,180.904
3589,181.186
3590,181.567
3591,180.551
3592,178.772
3593,177.548
3594,177.356
3595,176.833
3596,176.516
3597,175.913
3598,174.115
3599,171.654
3600,169.288
3601,166.410
3602,164.173
3603,161.564
3604,159.846
3605,158.538
3606,158.096
3607,157.250
3608,156.529
3609,154.670
3610,153.240
3611,149.615
3612,145.657
3613,143.401
3614,142.904
3615,142.103
3616,141.574
3617,140.554
3618,139.683
3619,136.981
3620,133.990
3621,129.673
3622,125.365
3623,120.446
3624,116.567
3625,113.603
3626,112.862
3627,111.519
3628,109.849
3629,107.612
3630,105.160
3631,104.365
3632,104.808
3633,106.641
3634,109.808
3635,110.939
3636,110.795
3637,110.878
3638,110.587
3639,110.907
3640,111.080
3641,112.878
3642,115.542
3643,115.686
3644,114.276
3645,113.365
3646,113.638
3647,113.478
3648,113.141
3649,112.526
3650,112.279
3651,110.958
3652,109.333
3653,109.372
3654,110.510
3655,111.260
3656,111.599
3657,111.715
3658,112.215
3659,113.446
3660,114.926
3661,117.051
3662,118.933
3663,117.471
3664,114.016
3665,111.731
3666,111.715
3667,113.272
3668,116.215
3669,117.808
3670,117.897
3671,117.538
3672,116.269
3673,115.881
3674,116.497
3675,117.946
3676,119.163
3677,121.356
3678,123.728
3679,124.712
3680,123.183
3681,122.990
3682,123.311
3683,123.923
3684,124.333
3685,125.853
3686,127.622
3687,128.131
3688,127.692
3689,128.103
3690,130.253
3691,131.631
3692,132.362
3693,133.375
3694,134.260
3695,134.317
3696,133.218
3697,132.891
3698,134.077
3699,135.638
3700,137.263
3701,139.292
3702,140.724
3703,142.349
3704,143.215
3705,144.837
3706,147.304
3707,149.071
3708,150.228
3709,151.449
3710,151.894
3711,151.901
3712,151.683
3713,152.567
3714,154.596
3715,155.449
3716,155.622
3717,155.606
3718,155.186
3719,155.311
3720,155.282
3721,156.394
3722,158.740
3723,160.346
3724,161.327
3725,163.176
3726,164.340
3727,163.811
3728,162.218
3729,160.984
3730,161.038
3731,160.712
3732,160.397
3733,160.731
3734,161.279
3735,162.064
3736,162.574
3737,162.119
3738,161.503
3739,160.952
3740,160.830
3741,162.426
3742,165.019
3743,166.946
3744,167.240
3745,167.167
3746,167.910
3747,167.163
3748,165.808
3749,166.253
3750,167.567
3751,168.080
3752,168.048
3753,168.051
3754,168.096
3755,168.340
3756,168.946
3757,169.256
3758,169.240
3759,168.939
3760,168.231
3761,168.673
3762,170.119
3763,170.849
3764,171.526
3765,171.897
3766,171.458
3767,171.122
3768,170.503
3769,170.292
3770,170.728
3771,171.016
3772,170.897
3773,171.032
3774,171.058
3775,171.167
3776,171.679
3777,172.256
3778,172.756
3779,172.615
3780,171.997
3781,171.869
3782,171.929
3783,172.490
3784,172.875
3785,173.240
3786,174.087
3787,173.484
3788,172.481
3789,171.224
3790,170.458
3791,169.423
3792,168.978
3793,168.208
3794,167.490
3795,167.788
3796,168.753
3797,169.253
3798,169.000
3799,168.510
3800,167.843
3801,168.212
3802,169.429
3803,169.522
3804,168.500
3805,168.529
3806,169.446
3807,169.580
3808,169.644
3809,168.913
3810,168.782
3811,167.506
3812,166.381
3813,166.144
3814,166.247
3815,165.872
3816,165.051
3817,164.064
3818,164.119
3819,164.157
3820,164.519
3821,164.769
3822,164.465
3823,164.003
3824,163.817
3825,162.869
3826,161.933
3827,161.096
3828,160.875
3829,161.516
3830,162.385
3831,162.551
3832,161.971
3833,161.910
3834,162.231
3835,162.564
3836,162.679
3837,162.231
3838,161.138
3839,160.244
3840,159.401
3841,159.311
3842,160.346
3843,160.465
3844,160.359
3845,159.792
3846,159.269
3847,158.763
3848,158.981
3849,158.590
3850,157.949
3851,156.244
3852,153.564
3853,152.442
3854,152.590
3855,151.446
3856,150.240
3857,149.301
3858,149.317
3859,148.865
3860,148.298
3861,148.071
3862,147.910
3863,147.734
3864,147.837
3865,146.538
3866,145.619
3867,143.442
3868,141.660
3869,140.782
3870,140.285
3871,138.628
3872,136.234
3873,133.532
3874,131.054
3875,127.196
3876,123.452
3877,119.099
3878,115.067
3879,111.615
3880,110.394
3881,109.830
3882,110.782
3883,112.429
3884,114.103
3885,115.324
3886,115.699
3887,116.196
3888,116.417
3889,116.394
3890,116.926
3891,116.167
3892,114.692
3893,113.718
3894,112.487
3895,112.952
3896,114.019
3897,115.603
3898,117.622
3899,116.763
3900,113.971
3901,112.385
3902,111.327
3903,110.561
3904,110.933
3905,110.692
3906,111.022
3907,110.571
3908,109.455
3909,108.939
3910,109.038
3911,108.288
3912,106.670
3913,104.949
3914,103.990
3915,102.663
3916,101.548
3917,100.006
3918,97.673
3919,96.785
3920,96.462
3921,95.907
3922,95.670
3923,95.343
3924,94.808
3925,93.712
3926,91.740
3927,89.651
3928,87.577
3929,85.859
3930,85.628
3931,85.455
3932,85.099
3933,84.702
3934,84.064
3935,83.548
3936,83.670
3937,82.808
3938,81.628
3939,80.298
3940,79.455
3941,79.000
3942,78.429
3943,77.692
3944,76.894
3945,75.519
3946,74.712
3947,73.478
3948,72.744
3949,71.795
3950,70.519
3951,69.904
3952,70.208
3953,69.811
3954,69.561
3955,69.272
3956,69.154
3957,69.311
3958,69.571
3959,69.788
3960,69.782
3961,69.760
3962,70.016
3963,70.154
3964,70.218
3965,70.994
3966,71.952
3967,71.667
3968,69.702
3969,69.381
3970,70.167
3971,70.221
3972,69.949
3973,69.298
3974,68.333
3975,68.045
3976,68.295
3977,68.952
3978,70.378
3979,71.234
3980,71.862
3981,71.984
3982,72.269
3983,72.939
3984,74.744
3985,75.205
3986,75.385
3987,75.644
3988,76.458
3989,77.840
3990,79.099
3991,80.426
3992,81.051
3993,81.612
3994,83.362
3995,84.378
3996,85.314
3997,86.212
3998,86.160
3999,85.926
4000,85.968
4001,87.138
4002,89.788
4003,91.801
4004,92.946
4005,94.426
4006,95.359
4007,95.045
4008,93.696
4009,93.837
4010,96.122
4011,97.272
4012,97.702
4013,98.071
4014,98.196
4015,98.096
4016,98.256
4017,97.683
4018,96.840
4019,96.106
4020,96.340
4021,97.096
4022,98.333
4023,100.038
4024,102.051
4025,102.359
4026,102.022
4027,101.558
4028,101.385
4029,102.554
4030,104.228
4031,104.548
4032,102.962
4033,102.183
4034,102.869
4035,103.272
4036,103.199
4037,103.548
4038,103.718
4039,102.545
4040,100.449
4041,100.369
4042,102.997
4043,105.202
4044,108.228
4045,109.471
4046,108.314
4047,105.099
4048,101.667
4049,99.782
4050,101.846
4051,102.750
4052,103.923
4053,106.417
4054,109.545
4055,110.676
4056,110.038
4057,110.058
4058,110.965
4059,111.237
4060,111.404
4061,112.218
4062,113.362
4063,113.811
4064,113.567
4065,113.926
4066,114.865
4067,116.295
4068,118.343
4069,122.119
4070,126.035
4071,128.141
4072,129.240
4073,130.340
4074,131.583
4075,131.737
4076,131.016
4077,128.545
4078,124.763
4079,120.728
4080,118.971
4081,118.042
4082,120.080
4083,122.481
4084,124.391
4085,125.308
4086,125.532
4087,124.609
4088,123.635
4089,123.853
4090,125.962
4091,126.413
4092,126.260
4093,126.138
4094,125.840
4095,124.513
4096,123.224
4097,121.856
4098,121.237
4099,121.263
4100,122.122
4101,124.603
4102,126.837
4103,128.093
4104,128.103
4105,127.500
4106,127.096
4107,127.212
4108,127.228
4109,126.766
4110,125.484
4111,124.808
4112,125.321
4113,124.667
4114,124.224
4115,122.968
4116,121.625
4117,119.013
4118,115.885
4119,113.651
4120,113.103
4121,113.285
4122,115.115
4123,114.692
4124,112.705
4125,110.006
