Distance_(pixels),Gray_Value
2126,42.017
2127,41.696
2128,40.925
2129,40.504
2130,40.221
2131,39.617
2132,39.100
2133,39.092
2134,39.146
2135,38.879
2136,38.946
2137,39.258
2138,40.362
2139,39.642
2140,38.425
2141,38.067
2142,37.500
2143,37.412
2144,38.138
2145,38.662
2146,39.588
2147,39.271
2148,38.908
2149,38.888
2150,38.733
2151,38.225
2152,37.717
2153,37.475
2154,37.875
2155,37.671
2156,37.162
2157,36.792
2158,36.362
2159,35.779
2160,35.871
2161,35.508
2162,35.537
2163,35.508
2164,35.454
2165,36.092
2166,37.000
2167,36.479
2168,35.150
2169,33.879
2170,33.042
2171,32.758
2172,32.737
2173,33.258
2174,33.854
2175,33.817
2176,33.896
2177,33.938
2178,34.075
2179,33.575
2180,32.458
2181,31.675
2182,31.321
2183,30.558
2184,30.250
2185,29.683
2186,29.388
2187,28.650
2188,28.125
2189,27.688
2190,27.271
2191,26.821
2192,26.725
2193,26.817
2194,27.404
2195,27.288
2196,26.942
2197,26.783
2198,26.604
2199,25.958
2200,25.633
2201,25.692
2202,26.075
2203,26.304
2204,26.517
2205,27.000
2206,27.183
2207,27.204
2208,27.204
2209,27.413
2210,28.150
2211,28.192
2212,27.979
2213,28.479
2214,28.721
2215,28.354
2216,27.612
2217,27.000
2218,27.104
2219,26.871
2220,26.800
2221,26.971
2222,26.913
2223,27.058
2224,27.454
2225,27.337
2226,27.962
2227,27.862
2228,27.442
2229,27.058
2230,26.879
2231,26.625
2232,26.500
2233,26.550
2234,27.004
2235,26.442
2236,25.237
2237,24.154
2238,23.296
2239,23.217
2240,24.346
2241,25.375
2242,26.904
2243,26.896
2244,26.171
2245,26.112
2246,25.788
2247,25.067
2248,24.558
2249,23.825
2250,23.875
2251,23.575
2252,23.571
2253,23.658
2254,23.217
2255,23.142
2256,22.733
2257,22.513
2258,22.742
2259,22.700
2260,22.562
2261,22.454
2262,22.138
2263,22.200
2264,22.267
2265,22.062
2266,21.858
2267,21.983
2268,21.950
2269,21.829
2270,21.717
2271,21.550
2272,21.400
2273,21.650
2274,22.175
2275,22.312
2276,21.958
2277,21.633
2278,21.337
2279,20.967
2280,20.725
2281,20.942
2282,21.075
2283,21.171
2284,21.058
2285,20.983
2286,20.538
2287,20.267
2288,20.358
2289,19.896
2290,19.879
2291,19.842
2292,19.517
2293,19.858
2294,20.133
2295,19.708
2296,19.571
2297,19.425
2298,19.429
2299,19.354
2300,18.992
2301,18.875
2302,18.962
2303,18.992
2304,18.779
2305,18.896
2306,19.058
2307,19.104
2308,18.929
2309,18.517
2310,18.096
2311,17.775
2312,17.667
2313,17.842
2314,18.342
2315,18.346
2316,18.242
2317,18.038
2318,17.792
2319,17.750
2320,17.804
2321,17.708
2322,17.804
2323,17.800
2324,17.983
2325,18.221
2326,18.250
2327,18.388
2328,17.737
2329,17.629
2330,17.654
2331,17.525
2332,17.267
2333,17.288
2334,17.467
2335,17.417
2336,17.346
2337,17.292
2338,17.417
2339,17.417
2340,17.721
2341,17.908
2342,18.083
2343,18.067
2344,17.517
2345,17.425
2346,17.533
2347,17.608
2348,17.646
2349,17.746
2350,17.929
2351,17.929
2352,18.112
2353,18.138
2354,18.154
2355,18.337
2356,18.629
2357,18.596
2358,18.492
2359,18.612
2360,18.554
2361,18.596
2362,18.517
2363,18.633
2364,18.892
2365,19.104
2366,19.208
2367,19.337
2368,19.446
2369,19.513
2370,19.692
2371,19.708
2372,19.913
2373,20.708
2374,21.371
2375,21.279
2376,20.908
2377,20.667
2378,20.754
2379,21.129
2380,21.417
2381,21.679
2382,21.650
2383,21.717
2384,21.817
2385,22.062
2386,22.296
2387,22.279
2388,22.375
2389,22.413
2390,22.529
2391,22.800
2392,22.858
2393,23.229
2394,24.154
2395,24.554
2396,24.600
2397,24.700
2398,24.608
2399,24.679
2400,24.837
2401,25.100
2402,25.621
2403,25.725
2404,25.550
2405,25.487
2406,25.746
2407,25.817
2408,25.375
2409,25.587
2410,25.775
2411,26.492
2412,28.000
2413,29.229
2414,30.621
2415,31.750
2416,33.062
2417,33.838
2418,35.200
2419,35.333
2420,35.258
2421,35.463
2422,35.242
2423,34.525
2424,34.142
2425,33.742
2426,33.508
2427,33.508
2428,33.692
2429,33.846
2430,33.771
2431,33.883
2432,34.892
2433,36.033
2434,37.446
2435,38.042
2436,38.342
2437,38.908
2438,39.112
2439,38.354
2440,37.800
2441,37.042
2442,36.642
2443,36.763
2444,37.154
2445,37.608
2446,38.367
2447,39.342
2448,40.708
2449,41.950
2450,43.154
2451,43.317
2452,43.433
2453,43.283
2454,43.504
2455,43.654
2456,44.254
2457,44.650
2458,45.537
2459,44.717
2460,43.917
2461,43.371
2462,42.375
2463,42.567
2464,42.975
2465,42.700
2466,43.300
2467,43.467
2468,44.121
2469,45.275
2470,46.425
2471,46.779
2472,46.812
2473,46.746
2474,47.379
2475,47.108
2476,46.996
2477,46.858
2478,46.529
2479,46.708
2480,46.808
2481,47.188
2482,48.008
2483,48.221
2484,48.546
2485,48.425
2486,48.521
2487,49.208
2488,50.463
2489,51.463
2490,52.500
2491,52.392
2492,52.150
2493,52.504
2494,52.737
2495,52.725
2496,53.017
2497,53.250
2498,54.042
2499,54.833
2500,55.408
2501,55.729
2502,56.138
2503,55.604
2504,55.633
2505,54.833
2506,54.033
2507,52.971
2508,52.496
2509,52.075
2510,51.950
2511,52.271
2512,53.400
2513,54.067
2514,55.017
2515,54.921
2516,54.737
2517,54.521
2518,54.375
2519,54.354
2520,54.888
2521,55.304
2522,56.479
2523,56.829
2524,57.375
2525,58.425
2526,59.271
2527,59.537
2528,59.792
2529,59.508
2530,59.579
2531,59.983
2532,60.621
2533,61.604
2534,62.950
2535,63.267
2536,63.275
2537,63.567
2538,64.042
2539,63.604
2540,62.975
2541,63.104
2542,64.233
2543,64.871
2544,65.054
2545,64.408
2546,63.700
2547,63.883
2548,65.688
2549,67.492
2550,68.629
2551,69.812
2552,70.400
2553,72.162
2554,74.883
2555,74.983
2556,73.875
2557,73.408
2558,72.800
2559,72.554
2560,73.358
2561,74.150
2562,74.858
2563,74.325
2564,73.037
2565,71.246
2566,69.983
2567,69.679
2568,70.262
2569,70.871
2570,72.100
2571,72.708
2572,73.421
2573,74.300
2574,74.754
2575,75.046
2576,75.150
2577,74.900
2578,75.300
2579,75.096
2580,74.912
2581,75.221
2582,75.829
2583,75.358
2584,74.996
2585,75.233
2586,76.054
2587,77.633
2588,79.029
2589,79.358
2590,79.133
2591,78.271
2592,77.479
2593,76.729
2594,76.700
2595,76.771
2596,77.296
2597,77.904
2598,78.408
2599,79.575
2600,80.592
2601,81.300
2602,82.354
2603,82.033
2604,81.379
2605,80.933
2606,80.858
2607,80.808
2608,81.338
2609,82.938
2610,84.504
2611,84.942
2612,84.508
2613,83.671
2614,83.246
2615,82.333
2616,81.579
2617,81.617
2618,82.779
2619,83.887
2620,85.121
2621,85.942
2622,86.046
2623,85.896
2624,85.275
2625,85.312
2626,86.158
2627,86.483
2628,87.021
2629,88.450
2630,89.787
2631,89.475
2632,87.679
2633,85.879
2634,85.154
2635,84.796
2636,84.904
2637,85.933
2638,87.042
2639,87.767
2640,87.758
2641,88.092
2642,89.192
2643,89.654
2644,89.958
2645,89.588
2646,88.408
2647,88.204
2648,89.258
2649,90.238
2650,91.596
2651,91.042
2652,89.421
2653,88.529
2654,88.642
2655,89.133
2656,90.329
2657,92.854
2658,95.929
2659,96.775
2660,95.996
2661,94.137
2662,91.213
2663,88.833
2664,88.463
2665,87.958
2666,89.017
2667,89.746
2668,90.475
2669,92.646
2670,95.046
2671,95.921
2672,96.287
2673,96.463
2674,96.762
2675,96.383
2676,95.733
2677,96.496
2678,97.287
2679,96.650
2680,96.304
2681,96.675
2682,97.988
2683,98.108
2684,97.833
2685,98.029
2686,98.238
2687,99.762
2688,101.642
2689,103.842
2690,106.108
2691,106.246
2692,105.363
2693,104.208
2694,103.312
2695,103.379
2696,104.342
2697,105.262
2698,105.404
2699,105.088
2700,104.404
2701,104.129
2702,104.750
2703,105.096
2704,105.725
2705,106.229
2706,107.142
2707,107.267
2708,107.042
2709,107.238
2710,107.688
2711,107.125
2712,105.946
2713,105.642
2714,105.946
2715,107.242
2716,109.137
2717,112.562
2718,116.025
2719,117.492
2720,116.896
2721,116.162
2722,116.171
2723,116.054
2724,116.137
2725,115.729
2726,115.083
2727,113.725
2728,112.575
2729,114.004
2730,117.113
2731,118.838
2732,119.287
2733,119.483
2734,119.229
2735,118.946
2736,119.400
2737,118.588
2738,117.729
2739,116.463
2740,115.821
2741,117.196
2742,119.375
2743,120.633
2744,120.971
2745,121.417
2746,121.871
2747,121.208
2748,120.821
2749,120.829
2750,120.875
2751,120.954
2752,120.946
2753,121.158
2754,121.900
2755,123.317
2756,124.567
2757,126.296
2758,127.762
2759,127.588
2760,126.392
2761,125.892
2762,125.850
2763,125.921
2764,126.767
2765,126.938
2766,126.992
2767,126.208
2768,125.167
2769,124.887
2770,126.067
2771,125.979
2772,125.054
2773,125.775
2774,126.908
2775,127.354
2776,127.704
2777,128.121
2778,128.825
2779,128.942
2780,129.025
2781,129.342
2782,129.708
2783,129.600
2784,129.175
2785,128.667
2786,128.383
2787,128.113
2788,127.625
2789,129.604
2790,132.154
2791,132.700
2792,131.408
2793,130.233
2794,129.508
2795,128.671
2796,128.442
2797,130.333
2798,132.312
2799,133.762
2800,134.429
2801,134.750
2802,135.146
2803,135.762
2804,135.750
2805,137.104
2806,138.587
2807,138.279
2808,136.858
2809,134.979
2810,133.671
2811,132.854
2812,132.117
2813,133.029
2814,135.100
2815,135.558
2816,135.158
2817,134.683
2818,134.842
2819,134.546
2820,134.479
2821,135.921
2822,138.458
2823,139.421
2824,139.337
2825,138.525
2826,137.163
2827,135.354
2828,133.642
2829,134.704
2830,137.333
2831,137.525
2832,135.979
2833,134.567
2834,133.175
2835,132.529
2836,133.042
2837,132.663
2838,132.121
2839,130.329
2840,128.500
2841,128.642
2842,131.158
2843,133.496
2844,135.242
2845,137.954
2846,140.329
2847,140.250
2848,138.204
2849,137.971
2850,138.967
2851,141.200
2852,143.417
2853,144.812
2854,145.025
2855,144.438
2856,143.867
2857,143.504
2858,143.583
2859,144.383
2860,146.054
2861,147.262
2862,147.008
2863,146.471
2864,145.879
2865,145.833
2866,146.996
2867,147.133
2868,146.433
2869,146.788
2870,147.396
2871,147.833
2872,148.254
2873,148.808
2874,149.633
2875,148.358
2876,146.500
2877,145.779
2878,146.337
2879,148.092
2880,150.517
2881,150.825
2882,151.067
2883,151.137
2884,151.221
2885,152.471
2886,153.592
2887,153.496
2888,152.392
2889,151.179
2890,150.538
2891,149.983
2892,149.617
2893,149.996
2894,150.254
2895,149.267
2896,148.092
2897,146.629
2898,146.637
2899,146.304
2900,146.746
2901,147.579
2902,147.975
2903,148.758
2904,149.512
2905,150.100
2906,151.042
2907,150.333
2908,149.012
2909,147.962
2910,146.804
2911,146.279
2912,146.375
2913,147.496
2914,149.617
2915,151.300
2916,152.150
2917,152.517
2918,152.062
2919,151.000
2920,149.817
2921,148.733
2922,148.021
2923,147.750
2924,147.758
2925,149.746
2926,152.167
2927,153.238
2928,152.654
2929,151.617
2930,150.817
2931,150.821
2932,151.571
2933,154.158
2934,156.892
2935,157.358
2936,155.571
2937,154.350
2938,154.137
2939,153.596
2940,153.621
2941,153.462
2942,153.067
2943,152.600
2944,152.050
2945,151.875
2946,152.896
2947,151.842
2948,150.100
2949,149.808
2950,150.571
2951,153.212
2952,156.133
2953,157.137
2954,157.196
2955,156.596
2956,155.692
2957,155.688
2958,156.529
2959,157.312
2960,158.387
2961,159.538
2962,160.100
2963,158.654
2964,156.246
2965,155.108
2966,155.996
2967,157.188
2968,159.179
2969,159.950
2970,160.167
2971,158.679
2972,156.196
2973,154.704
2974,154.300
2975,154.054
2976,154.788
2977,155.579
2978,157.217
2979,159.183
2980,160.625
2981,162.392
2982,163.792
2983,163.642
2984,162.212
2985,159.988
2986,157.988
2987,157.017
2988,157.087
2989,157.308
2990,157.379
2991,157.900
2992,158.308
2993,159.454
2994,161.721
2995,160.825
2996,158.900
2997,157.083
2998,155.425
2999,155.483
3000,156.750
3001,157.446
3002,158.229
3003,159.421
3004,160.621
3005,161.913
3006,163.700
3007,163.712
3008,162.758
3009,162.517
3010,163.500
3011,163.950
3012,164.079
3013,163.346
3014,162.092
3015,159.696
3016,156.654
3017,155.083
3018,155.333
3019,156.879
3020,159.600
3021,162.350
3022,164.642
3023,166.175
3024,167.233
3025,166.858
3026,165.471
3027,162.579
3028,158.725
3029,157.321
3030,158.579
3031,159.679
3032,161.233
3033,162.904
3034,164.554
3035,164.996
3036,164.550
3037,165.283
3038,165.988
3039,165.796
3040,164.404
3041,162.946
3042,162.271
3043,160.583
3044,159.467
3045,159.038
3046,159.721
3047,159.942
3048,160.092
3049,160.446
3050,160.350
3051,161.271
3052,161.721
3053,163.904
3054,166.350
3055,167.296
3056,166.642
3057,165.312
3058,164.425
3059,162.892
3060,161.483
3061,161.854
3062,163.108
3063,163.812
3064,163.642
3065,162.854
3066,162.188
3067,161.667
3068,161.571
3069,161.433
3070,161.292
3071,160.733
3072,159.821
3073,160.071
3074,161.433
3075,162.217
3076,162.533
3077,164.033
3078,166.333
3079,166.471
3080,165.521
3081,165.142
3082,166.267
3083,167.512
3084,169.779
3085,171.333
3086,172.596
3087,171.529
3088,168.571
3089,166.646
3090,166.408
3091,166.942
3092,168.654
3093,170.387
3094,171.158
3095,169.883
3096,167.021
3097,165.021
3098,164.567
3099,164.225
3100,164.946
3101,167.067
3102,169.562
3103,170.438
3104,170.142
3105,169.183
3106,168.242
3107,167.575
3108,167.858
3109,168.696
3110,169.267
3111,169.575
3112,169.462
3113,169.929
3114,171.242
3115,172.262
3116,173.475
3117,173.913
3118,173.725
3119,172.038
3120,170.317
3121,168.387
3122,167.646
3123,166.025
3124,164.217
3125,163.363
3126,163.683
3127,165.062
3128,167.242
3129,169.233
3130,171.038
3131,171.700
3132,171.292
3133,170.758
3134,170.092
3135,169.096
3136,168.042
3137,166.746
3138,165.637
3139,164.333
3140,163.233
3141,162.121
3142,161.258
3143,159.792
3144,159.075
3145,158.967
3146,160.083
3147,160.217
3148,159.967
3149,161.558
3150,163.854
3151,164.417
3152,163.812
3153,163.425
3154,163.975
3155,162.913
3156,161.587
3157,160.867
3158,160.404
3159,160.617
3160,161.150
3161,162.492
3162,164.642
3163,166.246
3164,167.275
3165,167.650
3166,167.592
3167,167.292
3168,166.254
3169,167.125
3170,169.296
3171,170.479
3172,170.467
3173,170.913
3174,170.821
3175,169.996
3176,169.396
3177,168.933
3178,168.863
3179,168.625
3180,168.275
3181,168.500
3182,169.725
3183,170.646
3184,171.821
3185,171.887
3186,171.642
3187,170.904
3188,170.387
3189,170.829
3190,171.950
3191,172.558
3192,173.054
3193,172.608
3194,171.396
3195,169.700
3196,168.475
3197,167.358
3198,167.121
3199,167.117
3200,167.575
3201,167.821
3202,168.012
3203,166.342
3204,164.446
3205,162.479
3206,161.804
3207,161.113
3208,161.462
3209,161.996
3210,163.079
3211,162.654
3212,161.771
3213,160.604
3214,159.829
3215,159.521
3216,160.446
3217,161.167
3218,162.983
3219,163.650
3220,163.717
3221,163.521
3222,162.783
3223,162.758
3224,163.504
3225,163.025
3226,162.596
3227,161.208
3228,159.904
3229,159.133
3230,159.571
3231,160.617
3232,162.017
3233,163.637
3234,165.325
3235,165.167
3236,163.704
3237,163.025
3238,163.600
3239,164.442
3240,165.079
3241,166.029
3242,167.512
3243,168.033
3244,168.017
3245,167.983
3246,167.258
3247,167.146
3248,167.283
3249,168.308
3250,170.346
3251,171.658
3252,172.496
3253,173.304
3254,174.117
3255,174.633
3256,175.196
3257,174.675
3258,174.417
3259,174.017
3260,174.012
3261,173.079
3262,171.025
3263,169.250
3264,167.650
3265,166.754
3266,166.863
3267,167.008
3268,167.233
3269,168.417
3270,169.837
3271,170.700
3272,170.750
3273,171.104
3274,171.454
3275,171.292
3276,170.846
3277,170.558
3278,170.938
3279,170.788
3280,170.246
3281,169.833
3282,170.025
3283,169.858
3284,170.075
3285,170.887
3286,171.742
3287,172.271
3288,172.146
3289,172.129
3290,172.546
3291,172.325
3292,170.837
3293,170.450
3294,170.792
3295,170.900
3296,171.250
3297,171.692
3298,172.767
3299,172.683
3300,171.933
3301,170.738
3302,169.958
3303,168.812
3304,167.729
3305,167.558
3306,168.021
3307,168.762
3308,170.092
3309,170.967
3310,170.975
3311,171.200
3312,171.346
3313,170.954
3314,170.467
3315,170.442
3316,170.704
3317,170.863
3318,171.371
3319,170.346
3320,168.483
3321,166.629
3322,166.171
3323,167.117
3324,168.942
3325,170.808
3326,171.929
3327,172.396
3328,172.392
3329,172.108
3330,172.025
3331,171.996
3332,171.892
3333,172.212
3334,172.663
3335,171.104
3336,167.325
3337,164.583
3338,164.258
3339,164.992
3340,166.983
3341,168.954
3342,169.354
3343,169.758
3344,169.733
3345,169.683
3346,170.575
3347,168.850
3348,165.142
3349,163.100
3350,163.092
3351,164.883
3352,168.246
3353,170.508
3354,172.071
3355,171.808
3356,170.275
3357,168.808
3358,167.550
3359,166.879
3360,167.188
3361,166.746
3362,166.867
3363,167.158
3364,167.333
3365,166.946
3366,166.458
3367,166.512
3368,167.025
3369,166.950
3370,167.100
3371,167.683
3372,168.817
3373,170.450
3374,172.167
3375,172.312
3376,171.171
3377,168.988
3378,167.025
3379,165.204
3380,164.312
3381,164.762
3382,166.521
3383,168.404
3384,169.692
3385,170.304
3386,170.762
3387,169.717
3388,167.908
3389,166.229
3390,164.583
3391,163.554
3392,163.196
3393,163.671
3394,165.233
3395,167.658
3396,169.721
3397,170.767
3398,171.038
3399,169.779
3400,167.812
3401,166.292
3402,166.071
3403,165.275
3404,163.950
3405,163.433
3406,163.500
3407,162.675
3408,161.812
3409,161.642
3410,162.917
3411,165.121
3412,166.275
3413,167.475
3414,168.225
3415,167.350
3416,165.050
3417,163.604
3418,163.779
3419,163.646
3420,163.400
3421,163.371
3422,163.025
3423,162.404
3424,161.442
3425,160.250
3426,160.725
3427,161.387
3428,162.208
3429,163.629
3430,164.562
3431,165.400
3432,166.350
3433,166.029
3434,165.796
3435,164.754
3436,163.896
3437,163.475
3438,163.879
3439,163.042
3440,162.508
3441,161.958
3442,162.146
3443,162.254
3444,162.238
3445,162.275
3446,162.312
3447,161.496
3448,160.492
3449,159.608
3450,159.842
3451,158.575
3452,157.033
3453,156.533
3454,156.983
3455,158.025
3456,159.200
3457,159.721
3458,160.900
3459,160.025
3460,158.637
3461,157.158
3462,156.217
3463,155.408
3464,155.300
3465,153.854
3466,152.004
3467,150.850
3468,151.329
3469,152.004
3470,152.958
3471,152.629
3472,151.417
3473,151.325
3474,152.863
3475,154.225
3476,155.629
3477,157.171
3478,157.333
3479,157.421
3480,157.025
3481,156.400
3482,157.154
3483,157.004
3484,156.683
3485,156.408
3486,155.854
3487,155.554
3488,155.642
3489,156.446
3490,157.929
3491,157.925
3492,157.417
3493,157.367
3494,157.629
3495,157.962
3496,158.375
3497,157.704
3498,157.438
3499,156.450
3500,155.208
3501,153.729
3502,152.725
3503,152.200
3504,152.679
3505,153.842
3506,156.462
3507,157.417
3508,157.058
3509,156.837
3510,157.225
3511,156.617
3512,155.629
3513,153.696
3514,152.096
3515,150.929
3516,150.433
3517,150.887
3518,151.558
3519,151.758
3520,151.671
3521,151.175
3522,151.579
3523,150.742
3524,150.446
3525,151.783
3526,154.229
3527,156.538
3528,158.317
3529,158.554
3530,157.792
3531,156.017
3532,154.333
3533,153.571
3534,153.438
3535,152.762
3536,151.796
3537,150.812
3538,150.946
3539,150.821
3540,150.858
3541,150.812
3542,150.942
3543,149.979
3544,149.204
3545,148.492
3546,149.054
3547,148.900
3548,149.062
3549,150.308
3550,151.833
3551,153.021
3552,153.904
3553,153.817
3554,152.929
3555,151.904
3556,151.100
3557,150.704
3558,151.408
3559,151.608
3560,150.967
3561,151.587
3562,152.692
3563,153.092
3564,152.913
3565,151.892
3566,150.246
3567,148.767
3568,148.217
3569,146.771
3570,145.696
3571,144.871
3572,144.925
3573,145.617
3574,146.683
3575,146.562
3576,145.704
3577,145.883
3578,146.650
3579,148.442
3580,150.221
3581,150.988
3582,150.312
3583,148.988
3584,146.967
3585,145.062
3586,144.962
3587,144.225
3588,143.558
3589,144.113
3590,145.413
3591,145.663
3592,144.387
3593,145.008
3594,147.279
3595,148.863
3596,149.321
3597,149.758
3598,149.400
3599,148.375
3600,146.608
3601,145.046
3602,143.467
3603,141.979
3604,140.917
3605,140.242
3606,140.317
3607,139.938
3608,139.296
3609,138.762
3610,139.312
3611,139.812
3612,139.988
3613,140.958
3614,141.738
3615,141.804
3616,141.508
3617,140.800
3618,140.921
3619,140.446
3620,139.938
3621,139.512
3622,138.879
3623,138.387
3624,138.154
3625,138.792
3626,140.192
3627,141.779
3628,142.583
3629,143.587
3630,144.050
3631,143.525
3632,142.546
3633,140.492
3634,139.175
3635,137.579
3636,135.300
3637,134.625
3638,135.854
3639,136.950
3640,138.312
3641,137.554
3642,135.858
3643,134.033
3644,132.658
3645,134.054
3646,138.200
3647,140.350
3648,140.208
3649,138.350
3650,135.521
3651,132.317
3652,129.783
3653,128.337
3654,128.479
3655,129.250
3656,130.137
3657,131.021
3658,132.300
3659,132.683
3660,132.746
3661,132.654
3662,132.542
3663,131.571
3664,129.679
3665,128.725
3666,128.592
3667,128.267
3668,128.000
3669,127.925
3670,128.175
3671,128.642
3672,129.267
3673,129.575
3674,129.675
3675,128.617
3676,126.667
3677,125.562
3678,125.492
3679,125.333
3680,125.654
3681,125.238
3682,124.171
3683,123.133
3684,122.233
3685,120.675
3686,119.229
3687,118.154
3688,118.350
3689,118.967
3690,120.513
3691,122.004
3692,123.363
3693,124.429
3694,125.554
3695,125.550
3696,124.613
3697,123.717
3698,123.254
3699,123.167
3700,123.496
3701,123.771
3702,124.188
3703,124.417
3704,125.058
3705,125.275
3706,126.533
3707,126.637
3708,125.654
3709,124.271
3710,122.283
3711,120.338
3712,118.683
3713,116.892
3714,116.092
3715,115.375
3716,115.004
3717,114.921
3718,114.846
3719,114.708
3720,114.996
3721,115.067
3722,115.883
3723,114.208
3724,111.475
3725,110.654
3726,112.067
3727,113.613
3728,114.467
3729,114.442
3730,113.963
3731,113.583
3732,113.221
3733,113.979
3734,114.671
3735,114.008
3736,112.900
3737,111.467
3738,111.029
3739,110.637
3740,110.804
3741,111.113
3742,110.704
3743,110.113
3744,108.988
3745,108.667
3746,109.708
3747,111.300
3748,113.117
3749,113.938
3750,113.358
3751,112.363
3752,111.350
3753,110.383
3754,110.496
3755,108.725
3756,106.075
3757,103.500
3758,102.667
3759,101.267
3760,100.558
3761,99.617
3762,99.825
3763,100.254
3764,101.583
3765,103.371
3766,104.617
3767,105.392
3768,104.675
3769,103.842
3770,102.967
3771,102.121
3772,101.850
3773,101.688
3774,101.762
3775,101.708
3776,101.254
3777,100.871
3778,100.704
3779,99.958
3780,98.704
3781,97.850
3782,97.108
3783,95.250
3784,93.496
3785,92.417
3786,92.450
3787,91.838
3788,90.729
3789,89.729
3790,89.037
3791,88.767
3792,89.546
3793,90.421
3794,92.004
3795,91.954
3796,91.104
3797,90.588
3798,90.625
3799,90.463
3800,90.213
3801,89.750
3802,89.675
3803,89.058
3804,88.546
3805,88.825
3806,89.471
3807,89.396
3808,89.029
3809,88.471
3810,88.637
3811,88.433
3812,88.400
3813,88.904
3814,89.833
3815,90.325
3816,90.054
3817,90.229
3818,91.783
3819,91.825
3820,90.762
3821,89.733
3822,88.762
3823,88.192
3824,87.988
3825,87.812
3826,88.746
3827,89.137
3828,89.433
3829,90.250
3830,90.442
3831,90.025
3832,87.725
3833,86.429
3834,86.308
3835,86.175
3836,86.379
3837,86.812
3838,87.238
3839,87.179
3840,87.383
3841,87.400
3842,87.892
3843,87.608
3844,87.154
3845,87.146
3846,87.304
3847,87.283
3848,87.571
3849,87.662
3850,88.471
3851,87.575
3852,86.129
3853,85.179
3854,84.821
3855,84.596
3856,84.333
3857,83.442
3858,83.629
3859,82.808
3860,81.325
3861,80.650
3862,80.233
3863,79.821
3864,79.679
3865,79.154
3866,79.100
3867,78.321
3868,77.325
3869,77.100
3870,77.400
3871,77.371
3872,77.450
3873,77.425
3874,78.254
3875,78.121
3876,77.271
3877,76.758
3878,76.796
3879,76.758
3880,76.650
3881,76.342
3882,76.637
3883,76.542
3884,75.812
3885,75.483
3886,75.525
3887,75.117
3888,74.904
3889,74.642
3890,75.375
3891,75.650
3892,75.208
3893,74.979
3894,75.367
3895,75.025
3896,73.733
3897,72.529
3898,71.767
3899,71.204
3900,70.671
3901,70.596
3902,71.150
3903,70.717
3904,70.358
3905,69.704
3906,69.454
3907,68.758
3908,67.983
3909,67.517
3910,67.192
3911,67.137
3912,66.537
3913,66.208
3914,66.450
3915,66.025
3916,65.542
3917,65.179
3918,64.742
3919,64.667
3920,64.483
3921,64.004
3922,64.733
3923,64.300
3924,64.425
3925,64.433
3926,64.242
3927,64.375
3928,64.479
3929,63.938
3930,63.767
3931,63.162
3932,62.475
3933,61.650
3934,60.842
3935,60.287
3936,60.638
3937,61.342
3938,62.917
3939,63.175
3940,62.617
3941,62.683
3942,62.979
3943,62.679
3944,62.033
3945,60.917
3946,59.721
3947,58.717
3948,58.050
3949,57.633
3950,57.883
3951,57.746
3952,57.921
3953,58.179
3954,58.658
3955,58.638
3956,58.358
3957,57.971
3958,57.629
3959,57.154
3960,56.938
3961,56.167
3962,55.742
3963,55.079
3964,54.588
3965,54.321
3966,54.708
3967,55.208
3968,55.787
3969,55.629
3970,55.787
3971,55.246
3972,54.504
3973,54.621
3974,55.054
3975,54.862
3976,54.321
3977,52.987
3978,51.967
3979,50.725
3980,49.192
3981,48.375
3982,48.037
3983,47.196
3984,47.092
3985,46.383
3986,46.467
3987,45.812
3988,45.479
3989,45.317
3990,44.617
3991,44.558
3992,44.683
3993,44.592
3994,44.954
3995,44.558
3996,43.179
3997,42.500
3998,42.442
3999,41.821
4000,41.487
4001,40.987
4002,40.908
4003,40.704
4004,40.121
4005,39.667
4006,39.679
4007,39.321
4008,38.833
4009,38.104
4010,37.850
4011,36.821
4012,36.092
4013,35.713
4014,35.196
4015,35.013
4016,34.079
4017,33.162
4018,32.888
4019,32.233
4020,31.587
4021,30.683
4022,30.263
4023,29.783
4024,29.779
4025,29.200
4026,29.096
4027,28.888
4028,28.462
4029,28.092
4030,27.750
4031,27.183
4032,26.567
4033,26.271
4034,26.367
4035,26.283
4036,26.125
4037,25.725
4038,25.504
4039,24.929
4040,24.667
4041,24.350
4042,24.675
4043,24.646
4044,24.237
4045,24.104
4046,23.667
4047,23.317
4048,23.354
4049,23.192
4050,23.258
4051,23.263
4052,22.950
4053,22.879
4054,22.888
4055,22.763
4056,22.617
4057,22.496
4058,22.446
4059,22.225
4060,22.046
4061,21.708
4062,21.367
4063,21.167
4064,21.283
4065,21.121
4066,20.908
4067,20.946
4068,20.875
4069,21.075
4070,21.433
4071,21.483
4072,21.079
4073,20.837
4074,20.812
4075,20.788
4076,20.808
4077,20.767
4078,20.758
4079,20.721
4080,20.425
4081,20.188
4082,20.033
4083,19.796
4084,19.779
4085,19.879
4086,20.163
4087,20.204
4088,20.462
4089,20.100
4090,20.504
4091,20.317
4092,19.971
4093,19.808
4094,20.021
4095,19.708
4096,19.529
4097,19.329
4098,19.629
4099,19.542
4100,19.117
4101,18.992
4102,18.742
4103,18.692
4104,18.629
4105,18.454
4106,18.721
4107,18.858
4108,18.600
4109,18.600
4110,18.708
4111,18.496
4112,18.638
4113,18.525
4114,18.592
4115,18.654
4116,18.779
4117,18.929
4118,19.212
4119,19.337
4120,19.121
4121,19.071
4122,19.087
